Date,Open,High,Low,Close,Adj Close,Volume
2023-09-14,24080.000000,24230.000000,24155.000000,24080.000000,24080.000000,0
2023-09-13,24100.000000,24160.000000,24080.000000,24100.000000,24100.000000,0
2023-09-12,24075.000000,24100.000000,24070.000000,24075.000000,24075.000000,0
2023-09-11,24055.000000,24075.000000,24025.000000,24055.000000,24055.000000,0
2023-09-08,24060.000000,24100.000000,24025.000000,24060.000000,24060.000000,0
2023-09-07,24055.000000,24095.000000,24025.000000,24055.000000,24055.000000,0
2023-09-06,24050.000000,24095.000000,23990.000000,24050.000000,24050.000000,0
2023-09-05,24060.000000,24110.000000,23975.000000,24060.000000,24060.000000,0
2023-09-04,24060.000000,24060.000000,24060.000000,24060.000000,24060.000000,0
2023-09-01,24060.000000,24060.000000,24060.000000,24060.000000,24060.000000,0
2023-08-31,24110.000000,24110.000000,24050.000000,24110.000000,24110.000000,0
2023-08-30,24180.000000,24183.000000,24100.000000,24180.000000,24180.000000,0
2023-08-29,24080.000000,24195.000000,24080.000000,24080.000000,24080.000000,0
2023-08-28,23975.000000,24080.000000,23950.000000,23975.000000,23975.000000,0
2023-08-25,23900.000000,23975.000000,23960.000000,23900.000000,23900.000000,0
2023-08-24,23900.000000,23960.000000,23960.000000,23900.000000,23900.000000,0
2023-08-23,23850.000000,23860.000000,23770.000000,23850.000000,23850.000000,0
2023-08-22,23850.000000,23860.000000,23770.000000,23850.000000,23850.000000,0
2023-08-21,23850.000000,23860.000000,23770.000000,23850.000000,23850.000000,0
2023-08-18,23850.000000,23860.000000,23770.000000,23850.000000,23850.000000,0
2023-08-17,23935.000000,23960.000000,23850.000000,23935.000000,23935.000000,0
2023-08-16,23965.000000,24000.000000,23905.000000,23965.000000,23965.000000,0
2023-08-15,23815.000000,23965.000000,23815.000000,23815.000000,23815.000000,0
2023-08-14,23750.000000,23816.000000,23720.000000,23750.000000,23750.000000,0
2023-08-11,23740.000000,23750.000000,23680.000000,23740.000000,23740.000000,0
2023-08-10,23735.000000,23750.000000,23705.000000,23735.000000,23735.000000,0
2023-08-09,23730.000000,23743.000000,23680.000000,23730.000000,23730.000000,0
2023-08-08,23720.000000,23738.000000,23692.000000,23720.000000,23720.000000,0
2023-08-07,23725.000000,23740.000000,23670.000000,23725.000000,23725.000000,0
2023-08-04,23750.000000,23757.000000,23725.000000,23750.000000,23750.000000,0
2023-08-03,23735.000000,23768.000000,23735.000000,23735.000000,23735.000000,0
2023-08-02,23680.000000,23743.000000,23660.000000,23680.000000,23680.000000,0
2023-08-01,23680.000000,23685.000000,23660.000000,23680.000000,23680.000000,0
2023-07-31,23685.000000,23685.000000,23660.000000,23685.000000,23685.000000,0
2023-07-28,23661.000000,23692.000000,23660.000000,23661.000000,23661.000000,0
2023-07-27,23665.000000,23670.000000,23650.000000,23665.000000,23665.000000,0
2023-07-26,23655.000000,23675.000000,23655.000000,23655.000000,23655.000000,0
2023-07-25,23665.000000,23682.000000,23655.000000,23665.000000,23665.000000,0
2023-07-24,23656.000000,23668.000000,23643.000000,23656.000000,23656.000000,0
2023-07-21,23647.000000,23665.000000,23630.000000,23647.000000,23647.000000,0
2023-07-20,23630.000000,23685.000000,23630.000000,23630.000000,23630.000000,0
2023-07-19,23635.000000,23647.000000,23630.000000,23635.000000,23635.000000,0
2023-07-18,23630.000000,23643.000000,23620.000000,23630.000000,23630.000000,0
2023-07-17,23630.000000,23670.000000,23620.000000,23630.000000,23630.000000,0
2023-07-14,23665.000000,23665.000000,23625.000000,23665.000000,23665.000000,0
2023-07-13,23660.000000,23670.000000,23610.000000,23660.000000,23660.000000,0
2023-07-12,23690.000000,23680.000000,23650.000000,23690.000000,23690.000000,0
2023-07-11,23640.000000,23705.000000,23625.000000,23640.000000,23640.000000,0
2023-07-10,23635.000000,23665.000000,23601.000000,23635.000000,23635.000000,0
2023-07-07,23710.000000,23710.000000,23630.000000,23710.000000,23710.000000,0
2023-07-06,23745.000000,23765.000000,23700.000000,23745.000000,23745.000000,0
2023-07-05,23700.000000,23780.000000,23700.000000,23700.000000,23700.000000,0
2023-07-04,23695.000000,23700.000000,23650.000000,23695.000000,23695.000000,0
2023-07-03,23575.000000,23695.000000,23543.000000,23575.000000,23575.000000,0
2023-06-30,23569.000000,23588.000000,23569.000000,23569.000000,23569.000000,0
2023-06-29,23555.000000,23577.000000,23543.000000,23555.000000,23555.000000,0
2023-06-28,23520.000000,23555.000000,23520.000000,23520.000000,23520.000000,0
2023-06-27,23530.000000,23538.000000,23510.000000,23530.000000,23530.000000,0
2023-06-26,23515.000000,23530.000000,23485.000000,23515.000000,23515.000000,0
2023-06-23,23515.000000,23520.000000,23495.000000,23515.000000,23515.000000,0
2023-06-22,23505.000000,23518.000000,23495.000000,23505.000000,23505.000000,0
2023-06-21,23520.000000,23528.000000,23505.000000,23520.000000,23520.000000,0
2023-06-20,23520.000000,23530.000000,23510.000000,23520.000000,23520.000000,0
2023-06-19,23520.000000,23523.000000,23505.000000,23520.000000,23520.000000,0
2023-06-16,23525.000000,23535.000000,23510.000000,23525.000000,23525.000000,0
2023-06-15,23500.000000,23538.000000,23470.000000,23500.000000,23500.000000,0
2023-06-14,23495.000000,23508.000000,23495.000000,23495.000000,23495.000000,0
2023-06-13,23480.000000,23498.000000,23480.000000,23480.000000,23480.000000,0
2023-06-12,23470.000000,23482.000000,23465.000000,23470.000000,23470.000000,0
2023-06-09,23490.000000,23490.000000,23470.000000,23490.000000,23490.000000,0
2023-06-08,23485.000000,23495.000000,23484.000000,23485.000000,23485.000000,0
2023-06-07,23485.000000,23490.000000,23470.000000,23485.000000,23485.000000,0
2023-06-06,23495.000000,23495.000000,23465.000000,23495.000000,23495.000000,0
2023-06-05,23475.000000,23504.000000,23465.000000,23475.000000,23475.000000,0
2023-06-02,23485.000000,23485.000000,23450.000000,23485.000000,23485.000000,0
2023-06-01,23485.000000,23490.000000,23470.000000,23485.000000,23485.000000,0
2023-05-31,23480.000000,23494.000000,23480.000000,23480.000000,23480.000000,0
2023-05-30,23465.000000,23487.000000,23465.000000,23465.000000,23465.000000,0
2023-05-29,23475.000000,23477.000000,23464.000000,23475.000000,23475.000000,0
2023-05-26,23470.000000,23480.000000,23470.000000,23470.000000,23470.000000,0
2023-05-25,23470.000000,23480.000000,23465.000000,23470.000000,23470.000000,0
2023-05-24,23470.000000,23500.000000,23444.000000,23470.000000,23470.000000,0
2023-05-23,23438.000000,23475.000000,23438.000000,23438.000000,23438.000000,0
2023-05-22,23460.000000,23460.000000,23434.000000,23460.000000,23460.000000,0
2023-05-19,23450.000000,23485.000000,23425.000000,23450.000000,23450.000000,0
2023-05-18,23450.000000,23450.000000,23400.000000,23450.000000,23450.000000,0
2023-05-17,23450.000000,23451.000000,23442.000000,23450.000000,23450.000000,0
2023-05-16,23452.000000,23455.000000,23445.000000,23452.000000,23452.000000,0
2023-05-15,23450.000000,23468.000000,23440.000000,23450.000000,23450.000000,0
2023-05-12,23465.000000,23468.000000,23450.000000,23465.000000,23465.000000,0
2023-05-11,23465.000000,23470.000000,23460.000000,23465.000000,23465.000000,0
2023-05-10,23460.000000,23470.000000,23448.000000,23460.000000,23460.000000,0
2023-05-09,23443.000000,23463.000000,23443.000000,23443.000000,23443.000000,0
2023-05-08,23440.000000,23450.000000,23440.000000,23440.000000,23440.000000,0
2023-05-05,23445.000000,23450.000000,23440.000000,23445.000000,23445.000000,0
2023-05-04,23450.000000,23455.000000,23440.000000,23450.000000,23450.000000,0
2023-05-03,23450.000000,23450.000000,23450.000000,23450.000000,23450.000000,0
2023-05-02,23450.000000,23450.000000,23450.000000,23450.000000,23450.000000,0
2023-05-01,23450.000000,23450.000000,23450.000000,23450.000000,23450.000000,0
2023-04-28,23445.000000,23460.000000,23445.000000,23445.000000,23445.000000,0
2023-04-27,23465.000000,23480.000000,23445.000000,23465.000000,23465.000000,0
2023-04-26,23473.000000,23490.000000,23465.000000,23473.000000,23473.000000,0
2023-04-25,23494.000000,23494.000000,23470.000000,23494.000000,23494.000000,0
2023-04-24,23485.000000,23494.000000,23470.000000,23485.000000,23485.000000,0
2023-04-21,23488.000000,23496.000000,23445.000000,23488.000000,23488.000000,0
2023-04-20,23511.000000,23505.000000,23475.000000,23511.000000,23511.000000,0
2023-04-19,23505.000000,23511.000000,23451.000000,23505.000000,23505.000000,0
2023-04-18,23485.000000,23509.000000,23485.000000,23485.000000,23485.000000,0
2023-04-17,23440.000000,23490.000000,23440.000000,23440.000000,23440.000000,0
2023-04-14,23440.000000,23447.000000,23440.000000,23440.000000,23440.000000,0
2023-04-13,23442.000000,23447.000000,23435.000000,23442.000000,23442.000000,0
2023-04-12,23445.000000,23449.000000,23440.000000,23445.000000,23445.000000,0
2023-04-11,23442.000000,23449.000000,23439.000000,23442.000000,23442.000000,0
2023-04-10,23442.000000,23450.000000,23437.000000,23442.000000,23442.000000,0
2023-04-07,23451.000000,23451.000000,23440.000000,23451.000000,23451.000000,0
2023-04-06,23465.000000,23470.000000,23445.000000,23465.000000,23465.000000,0
2023-04-05,23460.000000,23465.000000,23450.000000,23460.000000,23460.000000,0
2023-04-04,23470.000000,23490.000000,23460.000000,23470.000000,23470.000000,0
2023-04-03,23450.000000,23475.000000,23450.000000,23450.000000,23450.000000,0
2023-03-31,23470.000000,23505.000000,23450.000000,23470.000000,23470.000000,0
2023-03-30,23480.000000,23484.000000,23470.000000,23480.000000,23480.000000,0
2023-03-29,23480.000000,23510.000000,23475.000000,23480.000000,23480.000000,0
2023-03-28,23500.000000,23515.000000,23480.000000,23500.000000,23500.000000,0
2023-03-27,23510.000000,23525.000000,23500.000000,23510.000000,23510.000000,0
2023-03-24,23490.000000,23510.000000,23490.000000,23490.000000,23490.000000,0
2023-03-23,23510.000000,23510.000000,23480.000000,23510.000000,23510.000000,0
2023-03-22,23570.000000,23570.000000,23480.000000,23570.000000,23570.000000,0
2023-03-21,23570.000000,23585.000000,23570.000000,23570.000000,23570.000000,0
2023-03-20,23570.000000,23580.000000,23570.000000,23570.000000,23570.000000,0
2023-03-17,23560.000000,23595.000000,23560.000000,23560.000000,23560.000000,0
2023-03-16,23565.000000,23580.000000,23555.000000,23565.000000,23565.000000,0
2023-03-15,23570.000000,23595.000000,23565.000000,23570.000000,23570.000000,0
2023-03-14,23570.000000,23600.000000,23560.000000,23570.000000,23570.000000,0
2023-03-13,23660.000000,23660.000000,23530.000000,23660.000000,23660.000000,0
2023-03-10,23680.000000,23700.000000,23660.000000,23680.000000,23680.000000,0
2023-03-09,23710.000000,23712.000000,23680.000000,23710.000000,23710.000000,0
2023-03-08,23640.000000,23750.000000,23680.000000,23640.000000,23640.000000,0
2023-03-07,23650.000000,23660.000000,23615.000000,23650.000000,23650.000000,0
2023-03-06,23710.000000,23710.000000,23645.000000,23710.000000,23710.000000,0
2023-03-03,23700.000000,23727.000000,23700.000000,23700.000000,23700.000000,0
2023-03-02,23710.000000,23730.000000,23690.000000,23710.000000,23710.000000,0
2023-03-01,23740.000000,23780.000000,23710.000000,23740.000000,23740.000000,0
2023-02-28,23805.000000,23805.000000,23740.000000,23805.000000,23805.000000,0
2023-02-27,23780.000000,23820.000000,23780.000000,23780.000000,23780.000000,0
2023-02-24,23815.000000,23815.000000,23760.000000,23815.000000,23815.000000,0
2023-02-23,23780.000000,23850.000000,23760.000000,23780.000000,23780.000000,0
2023-02-22,23705.000000,23790.000000,23705.000000,23705.000000,23705.000000,0
2023-02-21,23725.000000,23770.000000,23680.000000,23725.000000,23725.000000,0
2023-02-20,23810.000000,23840.000000,23680.000000,23810.000000,23810.000000,0
2023-02-17,23680.000000,23820.000000,23680.000000,23680.000000,23680.000000,0
2023-02-16,23615.000000,23685.000000,23605.000000,23615.000000,23615.000000,0
2023-02-15,23600.000000,23633.000000,23600.000000,23600.000000,23600.000000,0
2023-02-14,23595.000000,23615.000000,23585.000000,23595.000000,23595.000000,0
2023-02-13,23565.000000,23600.000000,23547.000000,23565.000000,23565.000000,0
2023-02-10,23560.000000,23620.000000,23560.000000,23560.000000,23560.000000,0
2023-02-09,23590.000000,23630.000000,23555.000000,23590.000000,23590.000000,0
2023-02-08,23600.000000,23600.000000,23580.000000,23600.000000,23600.000000,0
2023-02-07,23480.000000,23600.000000,23480.000000,23480.000000,23480.000000,0
2023-02-06,23440.000000,23500.000000,23440.000000,23440.000000,23440.000000,0
2023-02-03,23449.000000,23500.000000,23440.000000,23449.000000,23449.000000,0
2023-02-02,23440.000000,23449.000000,23435.000000,23440.000000,23440.000000,0
2023-02-01,23445.000000,23490.000000,23440.000000,23445.000000,23445.000000,0
2023-01-31,23470.000000,23470.000000,23440.000000,23470.000000,23470.000000,0
2023-01-30,23460.000000,23470.000000,23440.000000,23460.000000,23460.000000,0
2023-01-27,23440.000000,23475.000000,23440.000000,23440.000000,23440.000000,0
2023-01-26,23440.000000,23440.000000,23440.000000,23440.000000,23440.000000,0
2023-01-25,23440.000000,23440.000000,23440.000000,23440.000000,23440.000000,0
2023-01-24,23440.000000,23440.000000,23440.000000,23440.000000,23440.000000,0
2023-01-23,23440.000000,23440.000000,23440.000000,23440.000000,23440.000000,0
2023-01-20,23440.000000,23440.000000,23440.000000,23440.000000,23440.000000,0
2023-01-19,23437.000000,23475.000000,23430.000000,23437.000000,23437.000000,0
2023-01-18,23427.000000,23450.000000,23425.000000,23427.000000,23427.000000,0
2023-01-17,23434.000000,23445.000000,23425.000000,23434.000000,23434.000000,0
2023-01-16,23435.000000,23445.000000,23422.000000,23435.000000,23435.000000,0
2023-01-13,23438.000000,23448.000000,23435.000000,23438.000000,23438.000000,0
2023-01-12,23440.000000,23449.000000,23437.000000,23440.000000,23440.000000,0
2023-01-11,23445.000000,23450.000000,23440.000000,23445.000000,23445.000000,0
2023-01-10,23447.000000,23480.000000,23445.000000,23447.000000,23447.000000,0
2023-01-09,23460.000000,23480.000000,23447.000000,23460.000000,23460.000000,0
2023-01-06,23475.000000,23480.000000,23450.000000,23475.000000,23475.000000,0
2023-01-05,23510.000000,23510.000000,23460.000000,23510.000000,23510.000000,0
2023-01-04,23515.000000,23545.000000,23500.000000,23515.000000,23515.000000,0
2023-01-03,23610.000000,23610.000000,23475.000000,23610.000000,23610.000000,0
2023-01-02,23610.000000,23610.000000,23610.000000,23610.000000,23610.000000,0
2022-12-30,23600.000000,23630.000000,23540.000000,23600.000000,23600.000000,0
2022-12-29,23620.000000,23660.000000,23600.000000,23620.000000,23620.000000,0
2022-12-28,23580.000000,23625.000000,23570.000000,23580.000000,23580.000000,0
2022-12-27,23590.000000,23602.000000,23550.000000,23590.000000,23590.000000,0
2022-12-26,23560.000000,23645.000000,23560.000000,23560.000000,23560.000000,0
2022-12-23,23630.000000,23630.000000,23550.000000,23630.000000,23630.000000,0
2022-12-22,23700.000000,23715.000000,23630.000000,23700.000000,23700.000000,0
2022-12-21,23730.000000,23740.000000,23670.000000,23730.000000,23730.000000,0
2022-12-20,23700.000000,23830.000000,23700.000000,23700.000000,23700.000000,0
2022-12-19,23580.000000,23700.000000,23580.000000,23580.000000,23580.000000,0
2022-12-16,23500.000000,23590.000000,23515.000000,23500.000000,23500.000000,0
2022-12-15,23520.000000,23529.000000,23480.000000,23520.000000,23520.000000,0
2022-12-14,23600.000000,23600.000000,23450.000000,23600.000000,23600.000000,0
2022-12-13,23680.000000,23680.000000,23570.000000,23680.000000,23680.000000,0
2022-12-12,23550.000000,23680.000000,23500.000000,23550.000000,23550.000000,0
2022-12-09,23780.000000,23780.000000,23490.000000,23780.000000,23780.000000,0
2022-12-08,23900.000000,23900.000000,23780.000000,23900.000000,23900.000000,0
2022-12-07,23980.000000,24000.000000,23810.000000,23980.000000,23980.000000,0
2022-12-06,23980.000000,24070.000000,23980.000000,23980.000000,23980.000000,0
2022-12-05,24350.000000,24350.000000,23900.000000,24350.000000,24350.000000,0
2022-12-02,24500.000000,24430.000000,24350.000000,24500.000000,24500.000000,0
2022-12-01,24630.000000,24535.000000,24475.000000,24630.000000,24630.000000,0
2022-11-30,24750.000000,24750.000000,24630.000000,24750.000000,24750.000000,0
2022-11-29,24770.000000,24780.000000,24700.000000,24770.000000,24770.000000,0
2022-11-28,24760.000000,24800.000000,24760.000000,24760.000000,24760.000000,0
2022-11-25,24833.000000,24850.000000,24745.000000,24833.000000,24833.000000,0
2022-11-24,24844.000000,24848.000000,24830.000000,24844.000000,24844.000000,0
2022-11-23,24850.000000,24850.000000,24830.000000,24850.000000,24850.000000,0
2022-11-22,24835.000000,24852.000000,24835.000000,24835.000000,24835.000000,0
2022-11-21,24800.000000,24835.000000,24800.000000,24800.000000,24800.000000,0
2022-11-18,24805.000000,24814.000000,24780.000000,24805.000000,24805.000000,0
2022-11-17,24775.000000,24810.000000,24775.000000,24775.000000,24775.000000,0
2022-11-16,24765.000000,24800.000000,24760.000000,24765.000000,24765.000000,0
2022-11-15,24735.000000,24820.000000,24735.000000,24735.000000,24735.000000,0
2022-11-14,24805.000000,24805.000000,24720.000000,24805.000000,24805.000000,0
2022-11-11,24865.000000,24865.000000,24790.000000,24865.000000,24865.000000,0
2022-11-10,24862.000000,24869.000000,24850.000000,24862.000000,24862.000000,0
2022-11-09,24871.000000,24871.000000,24850.000000,24871.000000,24871.000000,0
2022-11-08,24870.000000,24871.000000,24850.000000,24870.000000,24870.000000,0
2022-11-07,24870.000000,24873.000000,24830.000000,24870.000000,24870.000000,0
2022-11-04,24860.000000,24876.000000,24830.000000,24860.000000,24860.000000,0
2022-11-03,24835.000000,24870.000000,24835.000000,24835.000000,24835.000000,0
2022-11-02,24850.000000,24870.000000,24830.000000,24850.000000,24850.000000,0
2022-11-01,24840.000000,24870.000000,24820.000000,24840.000000,24840.000000,0
2022-10-31,24820.000000,24850.000000,24820.000000,24820.000000,24820.000000,0
2022-10-28,24830.000000,24835.000000,24805.000000,24830.000000,24830.000000,0
2022-10-27,24830.000000,24847.000000,24800.000000,24830.000000,24830.000000,0
2022-10-26,24840.000000,24855.000000,24820.000000,24840.000000,24840.000000,0
2022-10-25,24830.000000,24855.000000,24810.000000,24830.000000,24830.000000,0
2022-10-24,24820.000000,24860.000000,24790.000000,24820.000000,24820.000000,0
2022-10-21,24530.000000,24820.000000,24530.000000,24530.000000,24530.000000,0
2022-10-20,24450.000000,24558.000000,24430.000000,24450.000000,24450.000000,0
2022-10-19,24430.000000,24560.000000,24430.000000,24430.000000,24430.000000,0
2022-10-18,24310.000000,24430.000000,24310.000000,24310.000000,24310.000000,0
2022-10-17,24110.000000,24330.000000,24110.000000,24110.000000,24110.000000,0
2022-10-14,24120.000000,24167.000000,24080.000000,24120.000000,24120.000000,0
2022-10-13,23945.000000,24130.000000,23945.000000,23945.000000,23945.000000,0
2022-10-12,23925.000000,23960.000000,23888.000000,23925.000000,23925.000000,0
2022-10-11,23870.000000,23930.000000,23870.000000,23870.000000,23870.000000,0
2022-10-10,23875.000000,23890.000000,23870.000000,23875.000000,23875.000000,0
2022-10-07,23870.000000,23890.000000,23850.000000,23870.000000,23870.000000,0
2022-10-06,23865.000000,23880.000000,23860.000000,23865.000000,23865.000000,0
2022-10-05,23875.000000,23880.000000,23860.000000,23875.000000,23875.000000,0
2022-10-04,23880.000000,23887.000000,23850.000000,23880.000000,23880.000000,0
2022-10-03,23855.000000,23907.000000,23820.000000,23855.000000,23855.000000,0
2022-09-30,23820.000000,23875.000000,23800.000000,23820.000000,23820.000000,0
2022-09-29,23730.000000,23840.000000,23730.000000,23730.000000,23730.000000,0
2022-09-28,23730.000000,23775.000000,23727.000000,23730.000000,23730.000000,0
2022-09-27,23715.000000,23731.000000,23715.000000,23715.000000,23715.000000,0
2022-09-26,23700.000000,23735.000000,23700.000000,23700.000000,23700.000000,0
2022-09-23,23700.000000,23710.000000,23700.000000,23700.000000,23700.000000,0
2022-09-22,23690.000000,23710.000000,23690.000000,23690.000000,23690.000000,0
2022-09-21,23670.000000,23694.000000,23660.000000,23670.000000,23670.000000,0
2022-09-20,23670.000000,23674.000000,23660.000000,23670.000000,23670.000000,0
2022-09-19,23650.000000,23672.000000,23650.000000,23650.000000,23650.000000,0
2022-09-16,23620.000000,23665.000000,23600.000000,23620.000000,23620.000000,0
2022-09-15,23590.000000,23620.000000,23590.000000,23590.000000,23590.000000,0
2022-09-14,23553.000000,23600.000000,23553.000000,23553.000000,23553.000000,0
2022-09-13,23520.000000,23555.000000,23518.000000,23520.000000,23520.000000,0
2022-09-12,23515.000000,23525.000000,23500.000000,23515.000000,23515.000000,0
2022-09-09,23542.000000,23565.000000,23515.000000,23542.000000,23542.000000,0
2022-09-08,23580.000000,23580.000000,23500.000000,23580.000000,23580.000000,0
2022-09-07,23520.000000,23620.000000,23520.000000,23520.000000,23520.000000,0
2022-09-06,23505.000000,23540.000000,23470.000000,23505.000000,23505.000000,0
2022-09-05,23450.000000,23535.000000,23440.000000,23450.000000,23450.000000,0
2022-09-02,23450.000000,23450.000000,23450.000000,23450.000000,23450.000000,0
2022-09-01,23450.000000,23450.000000,23450.000000,23450.000000,23450.000000,0
2022-08-31,23415.000000,23455.000000,23415.000000,23415.000000,23415.000000,0
2022-08-30,23430.000000,23430.000000,23400.000000,23430.000000,23430.000000,0
2022-08-29,23412.000000,23440.000000,23390.000000,23412.000000,23412.000000,0
2022-08-26,23423.000000,23431.000000,23408.000000,23423.000000,23423.000000,0
2022-08-25,23425.000000,23440.000000,23410.000000,23425.000000,23425.000000,0
2022-08-24,23430.000000,23480.000000,23400.000000,23430.000000,23430.000000,0
2022-08-23,23410.000000,23430.000000,23400.000000,23410.000000,23410.000000,0
2022-08-22,23400.000000,23410.000000,23397.000000,23400.000000,23400.000000,0
2022-08-19,23401.000000,23401.000000,23395.000000,23401.000000,23401.000000,0
2022-08-18,23401.000000,23401.000000,23390.000000,23401.000000,23401.000000,0
2022-08-17,23403.000000,23406.000000,23395.000000,23403.000000,23403.000000,0
2022-08-16,23400.000000,23407.000000,23380.000000,23400.000000,23400.000000,0
2022-08-15,23392.000000,23400.000000,23390.000000,23392.000000,23392.000000,0
2022-08-12,23390.000000,23397.000000,23375.000000,23390.000000,23390.000000,0
2022-08-11,23385.000000,23390.000000,23375.000000,23385.000000,23385.000000,0
2022-08-10,23385.000000,23388.000000,23380.000000,23385.000000,23385.000000,0
2022-08-09,23388.000000,23398.000000,23380.000000,23388.000000,23388.000000,0
2022-08-08,23385.000000,23396.000000,23380.000000,23385.000000,23385.000000,0
2022-08-05,23393.000000,23410.000000,23382.000000,23393.000000,23393.000000,0
2022-08-04,23394.000000,23413.000000,23373.000000,23394.000000,23394.000000,0
2022-08-03,23353.000000,23395.000000,23350.000000,23353.000000,23353.000000,0
2022-08-02,23355.000000,23360.000000,23348.000000,23355.000000,23355.000000,0
2022-08-01,23335.000000,23358.000000,23335.000000,23335.000000,23335.000000,0
2022-07-29,23358.000000,23368.000000,23335.000000,23358.000000,23358.000000,0
2022-07-28,23375.000000,23375.000000,23352.000000,23375.000000,23375.000000,0
2022-07-27,23370.000000,23377.000000,23350.000000,23370.000000,23370.000000,0
2022-07-26,23385.000000,23385.000000,23345.000000,23385.000000,23385.000000,0
2022-07-25,23400.000000,23400.000000,23380.000000,23400.000000,23400.000000,0
2022-07-22,23410.000000,23410.000000,23390.000000,23410.000000,23410.000000,0
2022-07-21,23410.000000,23410.000000,23380.000000,23410.000000,23410.000000,0
2022-07-20,23412.000000,23430.000000,23407.000000,23412.000000,23412.000000,0
2022-07-19,23440.000000,23450.000000,23412.000000,23440.000000,23440.000000,0
2022-07-18,23450.000000,23450.000000,23399.000000,23450.000000,23450.000000,0
2022-07-15,23415.000000,23450.000000,23415.000000,23415.000000,23415.000000,0
2022-07-14,23388.000000,23415.000000,23335.000000,23388.000000,23388.000000,0
2022-07-13,23389.000000,23393.000000,23377.000000,23389.000000,23389.000000,0
2022-07-12,23347.000000,23389.000000,23347.000000,23347.000000,23347.000000,0
2022-07-11,23355.000000,23355.000000,23320.000000,23355.000000,23355.000000,0
2022-07-08,23350.000000,23370.000000,23330.000000,23350.000000,23350.000000,0
2022-07-07,23373.000000,23383.000000,23345.000000,23373.000000,23373.000000,0
2022-07-06,23360.000000,23375.000000,23358.000000,23360.000000,23360.000000,0
2022-07-05,23335.000000,23370.000000,23335.000000,23335.000000,23335.000000,0
2022-07-04,23300.000000,23365.000000,23300.000000,23300.000000,23300.000000,0
2022-07-01,23255.000000,23310.000000,23255.000000,23255.000000,23255.000000,0
2022-06-30,23265.000000,23285.000000,23235.000000,23265.000000,23265.000000,0
2022-06-29,23255.000000,23265.000000,23233.000000,23255.000000,23255.000000,0
2022-06-28,23245.000000,23257.000000,23199.000000,23245.000000,23245.000000,0
2022-06-27,23247.000000,23253.000000,23240.000000,23247.000000,23247.000000,0
2022-06-24,23244.000000,23255.000000,23235.000000,23244.000000,23244.000000,0
2022-06-23,23235.000000,23252.000000,23230.000000,23235.000000,23235.000000,0
2022-06-22,23226.000000,23242.000000,23225.000000,23226.000000,23226.000000,0
2022-06-21,23230.000000,23233.000000,23220.000000,23230.000000,23230.000000,0
2022-06-20,23220.000000,23245.000000,23190.000000,23220.000000,23220.000000,0
2022-06-17,23232.000000,23240.000000,23220.000000,23232.000000,23232.000000,0
2022-06-16,23230.000000,23235.000000,23215.000000,23230.000000,23230.000000,0
2022-06-15,23210.000000,23230.000000,23213.000000,23210.000000,23210.000000,0
2022-06-14,23195.000000,23245.000000,23195.000000,23195.000000,23195.000000,0
2022-06-13,23177.000000,23205.000000,23165.000000,23177.000000,23177.000000,0
2022-06-10,23155.000000,23187.000000,23155.000000,23155.000000,23155.000000,0
2022-06-09,23187.000000,23187.000000,23155.000000,23187.000000,23187.000000,0
2022-06-08,23185.000000,23189.000000,23185.000000,23185.000000,23185.000000,0
2022-06-07,23180.000000,23192.000000,23183.000000,23180.000000,23180.000000,0
2022-06-06,23187.000000,23193.000000,23180.000000,23187.000000,23187.000000,0
2022-06-03,23193.000000,23198.000000,23180.000000,23193.000000,23193.000000,0
2022-06-02,23196.000000,23207.000000,23185.000000,23196.000000,23196.000000,0
2022-06-01,23185.000000,23202.000000,23185.000000,23185.000000,23185.000000,0
2022-05-31,23176.000000,23188.000000,23176.000000,23176.000000,23176.000000,0
2022-05-30,23195.000000,23200.000000,23175.000000,23195.000000,23195.000000,0
2022-05-27,23205.000000,23205.000000,23183.000000,23205.000000,23205.000000,0
2022-05-26,23190.000000,23210.000000,23190.000000,23190.000000,23190.000000,0
2022-05-25,23210.000000,23210.000000,23165.000000,23210.000000,23210.000000,0
2022-05-24,23170.000000,23215.000000,23170.000000,23170.000000,23170.000000,0
2022-05-23,23160.000000,23170.000000,23127.000000,23160.000000,23160.000000,0
2022-05-20,23140.000000,23175.000000,23127.000000,23140.000000,23140.000000,0
2022-05-19,23139.000000,23172.000000,23130.000000,23139.000000,23139.000000,0
2022-05-18,23120.000000,23140.000000,23117.000000,23120.000000,23120.000000,0
2022-05-17,23095.000000,23126.000000,23080.000000,23095.000000,23095.000000,0
2022-05-16,23086.000000,23095.000000,23075.000000,23086.000000,23086.000000,0
2022-05-13,23096.000000,23095.000000,23080.000000,23096.000000,23096.000000,0
2022-05-12,23050.000000,23100.000000,23030.000000,23050.000000,23050.000000,0
2022-05-11,22941.000000,23100.000000,22941.000000,22941.000000,22941.000000,0
2022-05-10,22950.000000,22960.000000,22935.000000,22950.000000,22950.000000,0
2022-05-09,22955.000000,22958.000000,22942.000000,22955.000000,22955.000000,0
2022-05-06,22955.000000,22963.000000,22950.000000,22955.000000,22955.000000,0
2022-05-05,22966.000000,22965.000000,22945.000000,22966.000000,22966.000000,0
2022-05-04,22962.000000,22973.000000,22955.000000,22962.000000,22962.000000,0
2022-05-03,22962.000000,22962.000000,22962.000000,22962.000000,22962.000000,0
